URL,Date,Section,Author,Title,Subtitle
https://www.nytimes.com/2024/09/25/podcasts/hezbollah-missile-un.html?searchResultPosition=170,"Sept. 25, 2024",PODCASTS,"By Michael Simon Johnson, Patrick Kingsley, Erika Solomon, Robert Jimison, Jessica Metzger and Ian Stewart","Hezbollah Fires Toward Tel Aviv, and Iran’s New President Addresses U.N.","Plus, was your doctor’s message written by A.I.?"
https://www.nytimes.com/live/2024/09/25/world/israel-gaza-hamas-hezbollah/here-are-the-latest-developments?searchResultPosition=171,"Sept. 25, 2024",MIDDLE EAST,By Liam Stack,Here are the latest developments.,
https://www.nytimes.com/2024/09/25/world/middleeast/lebanon-strikes-refugees-displaced.html?searchResultPosition=172,"Sept. 25, 2024",MIDDLE EAST,By Vivian Yee,"Fleeing Israeli Airstrikes in Lebanon, and Worrying About Where to Go Next","After years of decline, Lebanon is ill-equipped to deal with a wave of displaced people. One family left their farm and found themselves homeless in Beirut."
https://www.nytimes.com/2024/09/25/briefing/crowdstrike-technology-security.html?searchResultPosition=173,"Sept. 25, 2024",BRIEFING,By Steve Lohr,When Computers Go Dark,A routine software update by a security company crashed millions of computers around the world. The chaos was telling.
https://www.nytimes.com/2024/09/25/business/dealbook/harris-trump-economy.html?searchResultPosition=174,"Sept. 25, 2024",DEALBOOK,"By Andrew Ross Sorkin, Ravi Mattu, Bernhard Warner, Sarah Kessler, Michael J. de la Merced, Lauren Hirsch, Ephrat Livni and Theodore Schleifer",Inside Harris’s Big Economic Pitch,"The vice president is expected to deliver one of her most detailed addresses yet on the issue, as she seeks to strike a delicate political balance."
https://www.nytimes.com/2024/09/25/world/middleeast/lebanon-civilian-death-toll-israel.html?searchResultPosition=175,"Sept. 25, 2024",MIDDLE EAST,By Erika Solomon,Lebanon’s Growing Civilian Death Toll Includes Children and Rescue Workers,"Lebanese organizations have begun to identify children, humanitarians and journalists among a growing number of civilians killed in Israel’s intense bombardment."
https://www.nytimes.com/2024/09/25/opinion/prisoners-second-chance.html?searchResultPosition=176,"Sept. 25, 2024",OPINION,,Giving Prisoners a Second Chance,Responses to a guest essay by a prisoner in New York. Also: President Biden’s leadership; pressure on Israel; the Trump Effect; music in restaurants.
https://www.nytimes.com/article/hezbollah-military-capability.html?searchResultPosition=177,"Sept. 25, 2024",MIDDLE EAST,By Matthew Mpoke Bigg,What We Know About Hezbollah’s Military Capability,"The Iran-backed militants have perhaps the largest arsenal of any armed group in the world, excluding governments, experts say."
https://www.nytimes.com/2024/09/25/theater/lina-majdalanie-rabih-mroue-middle-east.html?searchResultPosition=178,"Sept. 25, 2024",THEATER,By Laura Cappelle,Exploring the Roots of Mideast Turbulence Onstage,"A retrospective in Paris honors Lina Majdalanie and Rabih Mroué, whose theater works have examined the region’s troubles for decades."
https://www.nytimes.com/live/2024/09/25/world/israel-gaza-hamas-hezbollah/israels-military-chief-says-ground-operations-are-possible-in-lebanon?searchResultPosition=179,"Sept. 25, 2024",MIDDLE EAST,By Aaron Boxerman,Israel’s military chief says ground operations are possible in Lebanon.,
https://www.nytimes.com/2024/09/25/us/brandeis-university-president-resigns.html?searchResultPosition=180,"Sept. 25, 2024",U.S.,By Stephanie Saul,Brandeis President Steps Down Amid Budget Issues and Protests,"The university has seen major drops in enrollment, even as the president invited students concerned about protests and antisemitism on other campuses to transfer."
https://www.nytimes.com/2024/09/25/world/middleeast/us-cease-fire-israel-hezbollah.html?searchResultPosition=181,"Sept. 25, 2024",MIDDLE EAST,"By Michael D. Shear, Edward Wong and Farnaz Fassihi",U.S. and Allies Propose Cease-Fire Between Israel and Hezbollah,"With fears growing of a wider regional war in the Middle East, the United States, European allies and Arab nations were working to broker a 21-day pause in the fighting."
https://www.nytimes.com/live/2024/09/25/world/united-nations-zelensky-speeches/for-the-second-time-in-two-weeks-uks-starmer-will-discuss-the-ukraine-weapons-dilemma?searchResultPosition=182,"Sept. 25, 2024",EUROPE,By Stephen Castle,"For the second time in two weeks, U.K.’s Starmer will discuss the Ukraine weapons dilemma.","On the agenda for Prime Minister Keir Starmer in New York: private talks with the U.S. over whether to allow Ukraine to use long range weapons in Russia, and Middle East tensions."
https://www.nytimes.com/2024/09/25/world/europe/un-zelensky-ukraine-putin.html?searchResultPosition=183,"Sept. 25, 2024",EUROPE,By Neil MacFarquhar and Farnaz Fassihi,Zelensky Warns U.N. Against Conceding to Russia’s ‘Insane’ Desire for Land,"President Volodymyr Zelensky of Ukraine told the meeting of world leaders that capitulating to Russia would only give its president, Vladimir Putin, the “political space to continue the war.”"
https://www.nytimes.com/2024/09/25/world/middleeast/naftali-herstik-dead.html?searchResultPosition=184,"Sept. 25, 2024",MIDDLE EAST,By Joseph Berger,"Naftali Herstik, Soulful and Influential Cantor, Dies at 77","Part of a long line of cantors, he led services at the Great Synagogue in Jerusalem for 30 years and helped train the next generation."
https://www.nytimes.com/2024/09/25/opinion/israel-hezbollah-hamas.html?searchResultPosition=185,"Sept. 25, 2024",OPINION,By Thomas L. Friedman,Why Everything Is Suddenly Spiraling for Israel,"Israel faces a dire threat from the outside, and its prime minister and his allies have been prioritizing their own interests."
https://www.nytimes.com/2024/09/25/briefing/ceasefire-lebanon-election-japan.html?searchResultPosition=186,"Sept. 25, 2024",BRIEFING,By Gaya Gupta,Thursday Briefing: The U.S. Pushes for a Cease-Fire in Lebanon,"Plus, 3,600-year-old cheese."
https://www.nytimes.com/live/2024/09/25/world/united-nations-zelensky-speeches/us-and-russian-diplomats-argue-in-security-council-session-about-improving-communication?searchResultPosition=187,"Sept. 25, 2024",WORLD,By Farnaz Fassihi,U.S. and Russian diplomats spar in U.N. session about improving Security Council’s leadership in war.,
https://www.nytimes.com/2024/09/25/briefing/harris-economic-speech-worlds-oldest-cheese.html?searchResultPosition=188,"Sept. 25, 2024",BRIEFING,By Matthew Cullen,Harris Cast Herself as a Pro-Business Pragmatist,"Also, the U.S. is trying to broker an Israel-Hezbollah cease-fire. Here’s the latest at the end of Wednesday."
https://www.nytimes.com/2024/09/25/world/middleeast/kiryat-shmona-border-town.html?searchResultPosition=189,"Sept. 25, 2024",MIDDLE EAST,By Natan Odenheimer,Some in Israeli Border Town Left Charred by Hezbollah Attacks Refuse to Flee,"Despite the danger, older residents, firefighters, medics and a few small-business owners chose to stay put in Kiryat Shmona, the northernmost Israeli city near the border with Lebanon."
https://www.nytimes.com/live/2024/09/25/world/israel-gaza-hamas-hezbollah/a-drone-attack-from-an-iran-backed-group-in-iraq-hits-eilat-in-israel?searchResultPosition=190,"Sept. 25, 2024",MIDDLE EAST,By Ephrat Livni,A drone attack causes damage in the Israeli port city of Eilat.,
https://www.nytimes.com/2024/09/25/world/middleeast/israel-hezbollah-lebanon.html?searchResultPosition=191,"Sept. 25, 2024",MIDDLE EAST,"By Liam Stack, Aaron Boxerman, Farnaz Fassihi and Michael Levenson",Hezbollah Targets Tel Aviv as Israel Moves Forces Toward Lebanon,A top Israeli military official hinted to soldiers of a possible ground invasion as the United States and France drafted a cease-fire proposal to try to stave off a broader conflict.
https://www.nytimes.com/2024/09/25/arts/design/jhumpa-lahiri-noguchi-award.html?searchResultPosition=192,"Sept. 25, 2024",ART & DESIGN,By Marc Tracy,Jhumpa Lahiri Declines a Noguchi Museum Award Over a Ban on Kaffiyehs,The museum said the Pulitzer Prize-winning author withdrew her acceptance after it fired staff members for wearing clothing expressing political views.
https://www.nytimes.com/article/eric-adams-indictment-timeline.html?searchResultPosition=193,"Sept. 25, 2024",NEW YORK,By Lola Fadulu and Alyce McFadden,"A Timeline of Eric Adams’s Indictment, and What Came Next",A broad investigation led to corruption charges against Mayor Eric Adams of New York. Now the Justice Department is pushing to dismiss the case.
https://www.nytimes.com/2024/09/26/briefing/israel-hezbollah-trump-eric-adams.html?searchResultPosition=194,"Sept. 26, 2024",BRIEFING,By Justin Porter,Thursday Briefing: A Proposed Cease-Fire between Israel and Hezbollah,"Plus, 3,600-year-old cheese."
https://www.nytimes.com/2024/09/26/world/middleeast/israel-hezbollah-displaced.html?searchResultPosition=195,"Sept. 26, 2024",MIDDLE EAST,By Adam Rasgon and Gabby Sobelman,Israel’s Displaced Want to Go Home. But Will Attacks on Hezbollah Offer That Path?,"Israel said the goal of its strikes on Hezbollah was to allow residents of the north to go home. Some are hopeful that plan will work, but others worry that war may not bring safety."
https://www.nytimes.com/2024/09/26/us/politics/house-republicans-votes-election.html?searchResultPosition=196,"Sept. 26, 2024",POLITICS,By Annie Karni,"With Few Wins to Highlight, House Republicans Head Home to Chase Votes","The G.O.P. has plenty of dysfunction to point to after nearly two years of controlling the chamber, but not many successes to show voters ahead of the Nov. 5 election."
https://www.nytimes.com/2024/09/26/opinion/college-rutgers-holloway-palestine.html?searchResultPosition=197,"Sept. 26, 2024",OPINION,By Pamela Paul,It’s Easy to See What Drove Jonathan Holloway to Quit,Rutgers’s president was worn out by turmoil and animosity.
https://www.nytimes.com/2024/09/26/world/middleeast/hezbollah-israel-war-explainer.html?searchResultPosition=198,"Sept. 26, 2024",MIDDLE EAST,By Aryn Baker,Hezbollah’s Relationship to Lebanon Mixes Military Might With Politics,"The militant group is a dominant force in the country, and officials have struggled for decades to limit its power."
https://www.nytimes.com/live/2024/09/26/world/israel-lebanon-hezbollah-hamas/netanyahu-stays-mum-on-the-cease-fire-proposal-as-his-allies-and-rivals-alike-reject-it?searchResultPosition=199,"Sept. 26, 2024",WORLD,By Liam Stack,"Netanyahu’s office says Israel will keep fighting, as his allies and rivals alike reject a cease-fire proposal.",
https://www.nytimes.com/live/2024/09/26/world/israel-lebanon-hezbollah-hamas/here-are-the-latest-developments?searchResultPosition=200,"Sept. 26, 2024",MIDDLE EAST,By Ephrat Livni,Here are the latest developments.,
https://www.nytimes.com/2024/09/26/podcasts/eric-adams-indicted-hurricane-helene.html?searchResultPosition=201,"Sept. 26, 2024",PODCASTS,"By Michael Simon Johnson, Dana Rubinstein, Jim Tankersley, Annie Karni, Robert Jimison, Jessica Metzger and Ian Stewart","Eric Adams Is Indicted, and Florida Braces for Hurricane Helene","Plus, the “snackification” of the American diet."
https://www.nytimes.com/2024/09/26/briefing/swing-voters-2024-election-trump-harris.html?searchResultPosition=202,"Sept. 26, 2024",BRIEFING,By David Leonhardt,Inside the Minds of Swing Voters,We explain the results of a poll of undecided voters.
https://www.nytimes.com/2024/09/26/world/middleeast/israel-hezbollah-cease-fire-reasons.html?searchResultPosition=203,"Sept. 26, 2024",MIDDLE EAST,"By Patrick Kingsley, Aryn Baker and Ben Hubbard","Despite Foreign Pressure, Both Israel and Hezbollah Have Reasons to Reject a Truce","Hezbollah has repeatedly said it intends to continue fighting until there is a cease-fire in Gaza, while Israel wants the powerful Lebanese militia to pull back permanently from the border."
https://www.nytimes.com/live/2024/09/26/world/israel-lebanon-hezbollah-hamas/israel-says-it-targeted-hamas-in-a-strike-on-a-school-turned-shelter-gazan-officials-report-women-and-children-were-killed?searchResultPosition=204,"Sept. 26, 2024",MIDDLE EAST,By Matthew Mpoke Bigg,Israel says it targeted Hamas in a strike on a school compound. Gazan officials report women and children were killed.,
https://www.nytimes.com/2024/09/26/world/middleeast/israel-hezbollah-mohammed-hussein-sarour-beirut.html?searchResultPosition=205,"Sept. 26, 2024",MIDDLE EAST,By Liam Stack,Israel Says It Killed Another Hezbollah Commander in Beirut,"The Israeli military said the commander, Mohamed Hussein Sarour, was killed in a strike. There was no immediate confirmation from Hezbollah."
https://www.nytimes.com/live/2024/09/26/world/israel-lebanon-hezbollah-hamas/israels-forces-still-have-the-resources-to-invade-lebanon-despite-gaza-war-analysts-say?searchResultPosition=206,"Sept. 26, 2024",MIDDLE EAST,By Adam Rasgon,"Israel’s forces still have the resources to invade Lebanon, despite Gaza war, analysts say.",
https://www.nytimes.com/2024/09/26/theater/london-theater-whats-on.html?searchResultPosition=207,"Sept. 26, 2024",THEATER,By Matt Wolf,What to See on London Stages This Fall,Some recommendations for visitors and residents who want to get the most from the city’s varied theater scene.
https://www.nytimes.com/live/2024/09/26/world/israel-lebanon-hezbollah-hamas/as-israel-batters-hezbollah-in-lebanon-irans-foreign-minister-calls-for-a-halt-in-fighting?searchResultPosition=208,"Sept. 26, 2024",MIDDLE EAST,By Aryn Baker and Leily Nikounazar,"As Israel batters Hezbollah in Lebanon, Iran’s foreign minister calls for a halt in fighting.",
https://www.nytimes.com/2024/09/26/opinion/parenting-kids.html?searchResultPosition=209,"Sept. 26, 2024",OPINION,,Is Underparenting Good or Bad for Kids?,Responses to a guest essay about less intensive parenting. Also: A nuclear threat; gear against school shootings; wills for singles; Trump vs. Obamacare.
https://www.nytimes.com/2024/09/26/nyregion/turkish-consulate-manhattan-turkevi-center.html?searchResultPosition=210,"Sept. 26, 2024",NEW YORK,By Ben Hubbard and Safak Timur,The Manhattan Building at the Center of the Charges Against Adams,"The lavish Turkevi Center, built by the Turkish government, was opened despite defects in its fire safety system. Prosecutors say Eric Adams pressured fire department officials to look the other way."
https://www.nytimes.com/live/2024/09/26/world/israel-lebanon-hezbollah-hamas/at-the-un-palestinian-authoritys-leader-urges-nations-to-stop-arming-israel?searchResultPosition=211,"Sept. 26, 2024",MIDDLE EAST,By Farnaz Fassihi,The Palestinian Authority’s leader urges nations to stop arming Israel.,
https://www.nytimes.com/2024/09/26/us/politics/harris-zelensky.html?searchResultPosition=212,"Sept. 26, 2024",POLITICS,By Katie Rogers and Zolan Kanno-Youngs,"Harris Meets With Zelensky, Anticipating a Handover of Global Crises",The meeting signaled that the White House was preparing her to take over a thorny diplomatic relationship should she win the election in November.
https://www.nytimes.com/2024/09/26/world/middleeast/israel-hezbollah-lebanon.html?searchResultPosition=213,"Sept. 26, 2024",MIDDLE EAST,"By Liam Stack, Patrick Kingsley, Farnaz Fassihi and Michael Levenson",Netanyahu Defiant as World Leaders Press for Israeli-Hezbollah Truce,"Prime Minister Benjamin Netanyahu of Israel vowed to keep striking the Lebanese militants, who began launching rockets across the border almost a year ago in support of their Hamas allies in Gaza."
https://www.nytimes.com/2024/09/26/briefing/adams-indictment-netanyahu-election-interference.html?searchResultPosition=214,"Sept. 26, 2024",BRIEFING,By Gaya Gupta,Friday Briefing: New York City’s Mayor is Indicted,"Plus, the control behind K-pop goes public."
https://www.nytimes.com/2024/09/26/briefing/eric-adams-charged-hurricane-florida.html?searchResultPosition=215,"Sept. 26, 2024",BRIEFING,By Matthew Cullen,Eric Adams Charged With Bribery and Fraud,"Also, Hurricane Helene heads toward Florida. Here’s the latest at the end of Thursday."
https://www.nytimes.com/live/2024/09/27/world/israel-lebanon-hezbollah-hamas/white-house-thought-israel-was-on-board-with-a-proposed-3-week-cease-fire-in-lebanon?searchResultPosition=216,"Sept. 26, 2024",MIDDLE EAST,By Michael D. Shear,The White House thought Israel was ‘on board’ with a 3-week cease-fire plan in Lebanon.,"The belief that Israel was willing to agree to a three-week pause in the fighting was shaken on Thursday morning, when Prime Minister Benjamin Netanyahu appeared to dismiss the idea."
https://www.nytimes.com/live/2024/09/26/world/israel-lebanon-hezbollah-hamas/britains-leader-calls-on-israel-and-hezbollah-to-step-back-from-the-brink?searchResultPosition=217,"Sept. 26, 2024",MIDDLE EAST,By Megan Specia,Britain’s leader calls on Israel and Hezbollah to ‘step back from the brink.’,
https://www.nytimes.com/2024/09/26/us/politics/jd-vance-aoa-speech-fundraising.html?searchResultPosition=218,"Sept. 26, 2024",POLITICS,By Theodore Schleifer,JD Vance to Address Major Republican Donors Just Before Debate,"As part of his trip to New York City for the vice-presidential debate next week, Mr. Vance will speak to the American Opportunity Alliance, a network of major G.O.P. contributors."
https://www.nytimes.com/2024/09/26/style/unesco-daniel-humm-eleven-madison-park.html?searchResultPosition=219,"Sept. 26, 2024",STYLE,By Alyson Krueger,Inside the Intimate U.N. Week Dinner Party at Eleven Madison Park,"Celebrities including Pharrell Williams and Forest Whitaker ate plant-based dishes (and admired the kitchen) during an event to toast UNESCO, the U.N. cultural agency."
https://www.nytimes.com/2024/09/27/briefing/mayor-eric-adams-israel-hezbollah-us-election.html?searchResultPosition=220,"Sept. 27, 2024",BRIEFING,By Justin Porter,Friday Briefing: Mayor’s Adams’s Arraignment,"Plus, control behind K-pop goes public."
https://www.nytimes.com/2024/09/27/nyregion/netanyahu-un-speech-protest-nyc.html?searchResultPosition=221,"Sept. 27, 2024",NEW YORK,By Alyce McFadden and Gaya Gupta,Thousands Protest in Manhattan Ahead of Netanyahu’s U.N. Speech,"About a dozen people were arrested as demonstrators moved through the streets, condemning the Israeli prime minister over the country’s strikes on Lebanon and Gaza."
https://www.nytimes.com/2024/09/27/books/review/new-books-october.html?searchResultPosition=222,"Sept. 27, 2024",BOOK REVIEW,,21 New Books Coming in October,"Novels by Karl Ove Knausgaard and Jean Hanff Korelitz; nonfiction by Ina Garten, Alexei Navalny and Ta-Nehisi Coates; Sapphic horror and more."
https://www.nytimes.com/2024/09/27/world/middleeast/bekaa-valley-lebanon-hezbollah.html?searchResultPosition=223,"Sept. 27, 2024",MIDDLE EAST,"By Christina Goldbaum, Hwaida Saad and Diego Ibarra Sanchez",Inside the Lebanese Valley Where Israel Is Bombarding Hezbollah,"The Bekaa Valley, a Hezbollah bastion in eastern Lebanon, had mostly been spared over 11 months of war. But The New York Times saw widespread devastation there after intense Israeli airstrikes this week."
https://www.nytimes.com/live/2024/09/27/world/israel-lebanon-hezbollah-hamas/here-are-the-latest-developments?searchResultPosition=224,"Sept. 27, 2024",MIDDLE EAST,"By Ronen Bergman, Patrick Kingsley, Julian E. Barnes, Ephrat Livni, Euan Ward and Aaron Boxerman",Here are the latest developments.,
https://www.nytimes.com/2024/09/27/podcasts/hurricane-helene-eric-adams.html?searchResultPosition=225,"Sept. 27, 2024",PODCASTS,"By Michael Simon Johnson, Isabel Kershner, Robert Jimison, Jessica Metzger and Ian Stewart","Helene Roars on After Lashing Florida, and the Charges Facing Eric Adams","Plus, Batman joins the Hollywood Walk of Fame."
https://www.nytimes.com/2024/09/27/briefing/helene-hurricane-florida.html?searchResultPosition=226,"Sept. 27, 2024",BRIEFING,By Patricia Mazzei and John Yoon,A Huge Hurricane,We’re covering Hurricane Helene. One of our reporters was inside the eye.
https://www.nytimes.com/live/2024/09/27/world/israel-lebanon-hezbollah-hamas/tel-aviv-residents-are-rattled-by-attempted-strikes-on-the-city?searchResultPosition=227,"Sept. 27, 2024",MIDDLE EAST,By Liam Stack and Johnatan Reiss,Tel Aviv residents are rattled by attempted strikes on the city.,
https://www.nytimes.com/2024/09/27/world/middleeast/israel-weapons-stockpiles.html?searchResultPosition=228,"Sept. 27, 2024",MIDDLE EAST,By Lara Jakes,Israel Likely to Have Enough Weapons for Multiple Conflicts,"Although Israel, like many countries, is highly secretive about its weapons stockpiles, experts believe it could outlast adversaries in offensives on at least two fronts simultaneously."
https://www.nytimes.com/2024/09/27/us/politics/israel-hezbollah-syria.html?searchResultPosition=229,"Sept. 27, 2024",POLITICS,"By Helene Cooper, Julian E. Barnes and Ronen Bergman",Israel’s New Campaign Against Hezbollah Started With Raid in Syria,"An attack on a secret weapons lab was one of the most daring Israeli operations against the Iranian proxy group in years, covert in name only."
https://www.nytimes.com/2024/09/27/theater/giant-royal-court-roald-dahl-antisemitism.html?searchResultPosition=230,"Sept. 27, 2024",THEATER,By Houman Barekat,"Review: Roald Dahl Is Antisemitic, but Not a Cartoon Villain, in ‘Giant’","A new play in London portrays the beloved children’s author as a rounded character, while making no apology for his bigotry."
https://www.nytimes.com/2024/09/27/us/politics/iran-hacking-trump-campaign.html?searchResultPosition=231,"Sept. 27, 2024",POLITICS,By Glenn Thrush and David E. Sanger,U.S. Charges Iranians With Hacking Trump Campaign,"The indictment highlighted the heightened threat posed by hostile international actors — Iran, Russia and China chief among them — who hope to disrupt the U.S. election."
https://www.nytimes.com/2024/09/27/opinion/mayor-eric-adams-indictment.html?searchResultPosition=232,"Sept. 27, 2024",OPINION,,The Indictment of Mayor Eric Adams,Readers react to the corruption charges against New York’s mayor. Also: A path for Iran; the state of speech on campus; a tally of Trump insults.
https://www.nytimes.com/2024/09/27/world/middleeast/beirut-lebanon-israeli-strikes-hezbollah.html?searchResultPosition=233,"Sept. 27, 2024",MIDDLE EAST,"By Hwaida Saad, Vivian Yee, Aaron Boxerman, Christiaan Triebert, Aric Toler and Euan Ward",‘It Was Like Judgment Day’: Residents Flee Deadly Israeli Strikes Near Beirut,Residents described a scene of flattened buildings and destroyed vehicles after Israel unleashed strikes targeting Hezbollah’s leader outside the Lebanese capital.
https://www.nytimes.com/2024/09/27/world/europe/israel-hezbollah-lebanon-pager-attack.html?searchResultPosition=234,"Sept. 27, 2024",EUROPE,By Amanda Taub,"Booby Traps, Pager Attacks and the Law of War","After Israel detonated pagers and walkie-talkies in Lebanon, a fierce debate began about whether the attacks violated international law. A U.N. treaty from 1996 offers an answer."
https://www.nytimes.com/2024/09/27/world/middleeast/hassan-nasrallah-hezbollah-leader.html?searchResultPosition=235,"Sept. 27, 2024",MIDDLE EAST,By Neil MacFarquhar,"Who Is Hassan Nasrallah, Leader of Hezbollah?","In 32 years in charge of Hezbollah, Mr. Nasrallah, 64, has built the Iranian-backed militia into an influential force in Lebanon and a potent adversary of Israel."
https://www.nytimes.com/2024/09/27/briefing/israel-hezbollah-leader-hurricane-helene-destruction.html?searchResultPosition=236,"Sept. 27, 2024",BRIEFING,By Matthew Cullen,Israel Targeted Hezbollah’s Leader in a Strike Near Beirut,"Also, Hurricane Helene destroyed large swaths of the Southeast. Here’s the latest at the end of Friday."
https://www.nytimes.com/2024/09/27/world/middleeast/iran-emergency-meeting-hezbollah.html?searchResultPosition=237,"Sept. 27, 2024",MIDDLE EAST,By Farnaz Fassihi,Iran’s Supreme Leader Holds Emergency Meeting After Israel Attacks Lebanon,"Israel’s airstrikes south of Beirut flattened several buildings and targeted Hezbollah’s leader, Hassan Nasrallah."
https://www.nytimes.com/live/2024/world/israel-lebanon-hezbollah-hamas/israel-struck-after-learning-of-a-hezbollah-leadership-meeting-officials-say?searchResultPosition=238,"Sept. 27, 2024",MIDDLE EAST,By Ronen Bergman,"Israel struck after learning of a Hezbollah leadership meeting, officials say.",
https://www.nytimes.com/live/2024/09/27/world/israel-lebanon-hezbollah-hamas/israeli-officials-say-the-lebanon-strikes-were-aimed-at-breaking-hezbollah-by-killing-its-leaders?searchResultPosition=239,"Sept. 27, 2024",MIDDLE EAST,By Edward Wong,Israeli officials say the Lebanon strikes were aimed at breaking Hezbollah by killing its leaders.,
https://www.nytimes.com/2024/09/27/world/middleeast/beirut-nasrallah-strike-apartment-destroyed.html?searchResultPosition=240,"Sept. 27, 2024",MIDDLE EAST,"By Christiaan Triebert, Devon Lum, Aric Toler, Lauren Leatherby and Bora Erden","Israeli Strikes Destroyed 4 Large Apartment Buildings in Beirut, Videos Show","Visual evidence analyzed by The New York Times shows that nearby buildings were damaged in the attacks, which targeted Hezbollah’s leader. The extent of the destruction is not yet clear."
https://www.nytimes.com/2024/09/27/us/politics/netanyahu-israel-un.html?searchResultPosition=241,"Sept. 27, 2024",POLITICS,By Michael Crowley,"Amid Lebanon Strike, Defiant Netanyahu Declares Israel Is ‘Winning’",The Israeli prime minister castigated Israel’s critics and the United Nations itself during his visit to New York for the U.N. General Assembly.
https://www.nytimes.com/live/2024/09/27/world/israel-lebanon-hezbollah-hamas/war-in-lebanon-could-plunge-the-mideast-toward-unimaginable-consequences-guterres-says?searchResultPosition=242,"Sept. 27, 2024",MIDDLE EAST,By Farnaz Fassihi,"War in Lebanon could plunge the Mideast toward ‘unimaginable consequences,’ Guterres says.",
https://www.nytimes.com/2024/09/27/world/middleeast/israel-hezbollah-netanyahu-nasrallah.html?searchResultPosition=243,"Sept. 27, 2024",MIDDLE EAST,"By Ronen Bergman, Julian E. Barnes, Liam Stack, Farnaz Fassihi and Michael Levenson",Israel Bombs Residential Site in Effort to Kill Hezbollah Leader,"The strike came barely an hour after the Israeli prime minister, Benjamin Netanyahu, delivered a fiery address to the U.N. General Assembly."
https://www.nytimes.com/2024/09/27/world/middleeast/evacuations-beirut-strikes-israel.html?searchResultPosition=244,"Sept. 27, 2024",MIDDLE EAST,By Victoria Kim,Israel’s Military Issues More Evacuation Warnings in Southern Beirut,The military struck targets throughout the night that it said were tied to Hezbollah.
https://www.nytimes.com/live/2024/world/israel-lebanon-hezbollah-hamas/here-are-the-latest-developments-on-strikes-in-lebanon?searchResultPosition=245,"Sept. 28, 2024",MIDDLE EAST,"By Liam Stack, Euan Ward, Aaron Boxerman and Ephrat Livni",Here are the latest developments.,
https://www.nytimes.com/live/2024/world/israel-lebanon-hezbollah-hamas/israels-military-says-it-killed-hassan-nasrallah-and-other-hezbollah-leaders-the-militia-has-not-confirmed-that?searchResultPosition=246,"Sept. 28, 2024",MIDDLE EAST,By Liam Stack,Israel’s military says it killed Hassan Nasrallah and other Hezbollah leaders,
https://www.nytimes.com/2024/09/28/world/middleeast/israel-lebanon-beirut-airstrikes-hezbollah.html?searchResultPosition=247,"Sept. 28, 2024",MIDDLE EAST,"By Christina Goldbaum, Hwaida Saad, Vivian Yee and Jacob Roubai",Stark Reality After Israel’s Latest Assault: Even Beirut Isn’t Safe,"“Nobody has any idea what to do,” said one of the many residents who fled the Dahiya, an area near the Lebanese capital where Hezbollah holds sway, amid overnight Israeli airstrikes."
https://www.nytimes.com/2024/09/28/briefing/at-capacity.html?searchResultPosition=248,"Sept. 28, 2024",BRIEFING,By Melissa Kirsch,At Capacity,"If we can’t remember the things we read and watch and even loved, do they still “count”?"
https://www.nytimes.com/2024/09/28/world/middleeast/hezbollah-victims-israel-strikes.html?searchResultPosition=249,"Sept. 28, 2024",MIDDLE EAST,By Erika Solomon,Hezbollah’s Victims Express Relief at Its Disarray,"Amid widespread condemnation of Israel’s massive strikes, Syrian communities persecuted by Hezbollah forces voiced cautious, and sometimes exuberant, celebration."
https://www.nytimes.com/2024/09/28/world/middleeast/why-israel-assassinate-nasrallah.html?searchResultPosition=250,"Sept. 28, 2024",MIDDLE EAST,By Ronen Bergman and Patrick Kingsley,"Israel Tracked Nasrallah for Months Before Assassination, Officials Say","The Israeli military decided to strike at the Hezbollah leader because it believed there was only a short window before he disappeared to a different location, three senior Israeli officials said."
https://www.nytimes.com/2024/09/28/world/middleeast/hezbollah-hassan-nasrallah-next-steps.html?searchResultPosition=251,"Sept. 28, 2024",MIDDLE EAST,By Ben Hubbard,"As Hezbollah Pursued a Limited War, Israel Went for a Knockout",The militia group seemed content to trade blows with Israel while avoiding a major conflict. A strike that killed its leader proves it miscalculated.
https://www.nytimes.com/2024/09/28/world/middleeast/hassan-nasrallah-hezbollah-dead.html?searchResultPosition=252,"Sept. 28, 2024",MIDDLE EAST,By Neil MacFarquhar and Ben Hubbard,"Hassan Nasrallah, Who Led Hezbollah for Decades, Killed at 64","In 32 years in charge of Hezbollah, Mr. Nasrallah built the Iranian-backed militia into an influential regional force and a potent adversary of Israel."
https://www.nytimes.com/2024/09/28/world/middleeast/iran-hezbollah-israel-nasrallah-strike.html?searchResultPosition=253,"Sept. 28, 2024",MIDDLE EAST,By Aryn Baker,A Decimated Hezbollah Is a Serious Blow to Iran,"How Iran responds to the death of the Lebanese militia’s leader, Hassan Nasrallah, in an Israeli airstrike will affect the region, and beyond."
https://www.nytimes.com/live/2024/world/israel-lebanon-hezbollah-hamas/despair-celebration-and-shock-followed-the-news-of-nasrallahs-death-in-beirut?searchResultPosition=254,"Sept. 28, 2024",MIDDLE EAST,"By Vivian Yee, Christina Goldbaum, Hwaida Saad and Jacob Roubai","Despair, celebration and shock followed the news of Nasrallah’s death in Beirut.",
